chain,event,address,block_number,block_timestamp,block_hash,transaction_hash,transaction_index,log_index,transaction_log_index,on_behalf,caller,receiver,assets,shares,market_id,loan_token,collateral_token,loan_symbol,collateral_symbol,loan_decimals,normalized_assets
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,246,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,8035106660,7957759904063580,0xe61a903174169e4897669e9bc4419eb7582b36d1a3d3df633dccab88da6e2ccd,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x207F7205fd6c4b602Fa792C8b2B60e6006D4a0b8,USDC,PT-lvlUSD-25SEP2025,6,8035.10666
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,251,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,7588071375,7491623659117084,0xbc552f0b14dd6f8e60b760a534ac1d8613d3539153b4d9675d697e048f2edc7e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3b3fB9C57858EF816833dC91565EFcd85D96f634,USDC,PT-sUSDE-31JUL2025,6,7588.071375
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,256,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,165757449,159847606140195,0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110,USDC,USR,6,165.757449
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800573,2025-06-28 04:33:59,e13d806ca0be79639c11947777af6b8c687d8958b0a318226915a472b7af322c,0242fabfaa73d6d0460fb08bfa775426c7646659a63edde59489a23c899b026e,38,159,,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,48675808147194920651,47185240515952102485781499,0xa0534c78620867b7c8706e3b6df9e69a2bc67c783281b7a77e034ed75cee012e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,WETH,ezETH,18,48.67580814719492
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800574,2025-06-28 04:34:11,3271d2febb98559505e550fff38fa537fb4082797f83d2ec15222e6a24f42989,ea88fa358f274d545840aba66f336bd95a2f0d91f4f1aa72625e4ea8a44fa632,57,243,,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,6783700339878143040,6549248536531506112396792,0x138eec0e4a1937eb92ebc70043ed539661dd7ed5a89fb92a720b341650288a40,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WETH,WBTC,18,6.783700339878143
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800609,2025-06-28 04:41:11,8ba701aa8e45401ecb9811c73f22b5f807e33f0f72a003e792f01453165d9499,4664e700cac92af7b92d90ea87aba82295df94bb5e78e70f26964fb123317da3,47,107,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,655857252459485382,639069698247684656692565,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,ETH+,18,0.6558572524594853
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800627,2025-06-28 04:44:47,28daf10291eba86866c62b896c298902fca4ea7527b38c526dbbd20c7b42caa3,ea9ddfac47c71787adae72c8d7e1743d845047fe7a348b46e2efe8f3cae9c9ed,16,145,,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,118755615,113636889168935,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,118.755615
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800627,2025-06-28 04:44:47,28daf10291eba86866c62b896c298902fca4ea7527b38c526dbbd20c7b42caa3,ea9ddfac47c71787adae72c8d7e1743d845047fe7a348b46e2efe8f3cae9c9ed,16,155,,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,71253369,71253369000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,71.253369
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800651,2025-06-28 04:49:35,df63bebaf777c84359fddcb422fa37f063b950667bb04559980ce5c5b264acce,005827cb59e40a7c2ca4eb1f1885eac4c7090dcfdaf31117966939b669f31ed7,109,1197,,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,201009540578,201009540578000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,201009.540578
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800670,2025-06-28 04:53:35,3ad808a0d1e8666399f9daede13d4c940feb55318b9b699eec3d46853d70ebca,18cb1bbefe514f502f734cbee83a7629c67c8e2da6a3f3fbd8ce3147e51a3f5d,0,8,,0x95EeF579155cd2C5510F312c8fA39208c3Be01a8,0x95EeF579155cd2C5510F312c8fA39208c3Be01a8,0x95EeF579155cd2C5510F312c8fA39208c3Be01a8,1000444482,882719847068539,0xdc5333039bcf15f1237133f74d5806675d83d9cf19cfd4cfdd9be674842651bf,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,USDT,sUSDe,6,1000.444482
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800680,2025-06-28 04:55:35,dfc5faa45f44d6bf3078d63dcc01c6af6ef059d0ac04535632c1349e4864822b,0c3ec8da785f38dededcc5b18d3a2ce99a42445a72ab6127d77642837f8d1841,115,274,,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,371575337396081940073,362410633569600829791056848,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,WETH,wstETH,18,371.5753373960819
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800714,2025-06-28 05:02:23,21658dafdaf305592ecf0ebd7ba00d608e2041e65febccf8f305ce83c6ec6824,02650d64358ef1491787468bd6d8f7fcca30e7ec359a723c708ca5f19e283f8d,64,53,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,95262,89262327892,0x718af3af39b183758849486340b69466e3e89b84b7884188323416621ee91cb7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,USDC,UNI,6,0.095262
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800714,2025-06-28 05:02:23,21658dafdaf305592ecf0ebd7ba00d608e2041e65febccf8f305ce83c6ec6824,02650d64358ef1491787468bd6d8f7fcca30e7ec359a723c708ca5f19e283f8d,64,65,,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,17530,17309958763,0xe161f2204b2d5a356a91c324e1a77d791da217fdec6b52a84b5b9e0b56516413,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5a5b93F762739fa94F3EcC0b34Af2e56702E7f70,USDC,PT-USR-4SEP2025,6,0.01753
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800715,2025-06-28 05:02:35,fcb26dea9933603a43f824d188d8163cdfb7dd2462495744fc5c603431ff8253,a8402e8844fb3b85d08e8d968630d8de5346afee6033b6f1fa924cccb41da2b1,59,286,,0xA8875aaeBc4f830524e35d57F9772FfAcbdD6C45,0xA8875aaeBc4f830524e35d57F9772FfAcbdD6C45,0xA8875aaeBc4f830524e35d57F9772FfAcbdD6C45,124274,124274000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,0.124274
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800752,2025-06-28 05:09:59,7d431428b50075b66a21bdabc61b78bb61a828b430199cb3db19fe6a537fff77,34714cccf4966c9bf8b424992180a396391d42dff5cbd6870b0dace304850875,12,40,,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,12269651,11740759099373,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,12.269651
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800752,2025-06-28 05:09:59,7d431428b50075b66a21bdabc61b78bb61a828b430199cb3db19fe6a537fff77,34714cccf4966c9bf8b424992180a396391d42dff5cbd6870b0dace304850875,12,50,,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,0x777791C4d6DC2CE140D00D2828a7C93503c67777,7361790,7361790000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,7.36179
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800768,2025-06-28 05:13:11,937b9204d1b3517991e61d8be59253fe56b3a441ffff8344f2b7eee4abcfcfe8,fff388aac38e0e3b3bd05634b6fdb3032e2faa00b692740e38d2125e22e3ba62,218,543,,0x73e65DBD630f90604062f6E02fAb9138e713edD9,0x73e65DBD630f90604062f6E02fAb9138e713edD9,0x73e65DBD630f90604062f6E02fAb9138e713edD9,1228613720128696871425359,1222868824953120594306366388545,0xa458018cf1a6e77ebbcc40ba5776ac7990e523b7cc5d0c1e740a4bbc13190d8f,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xFfEc096c087C13Cc268497B89A613cACE4DF9A48,DAI,PT-USDS-14AUG2025,18,1228613.7201286969
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800775,2025-06-28 05:14:35,2568344f6105cd173ac2b8bf1f7ca953f831759bfedda39dee81b9268a863658,2c1ce244331db46c72f71b5f94070bffff58d1283417a7b0bd579df0ef4bb060,74,179,,0x755C29BB7FC850A0D26BED32BD625A775f611032,0x9Bc8Ff070cE2E74B9F45FD08eBA0BaE4A9938d7b,0x9Bc8Ff070cE2E74B9F45FD08eBA0BaE4A9938d7b,1170735555034,1071997786428858513,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,wstETH,6,1170735.555034
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,189,,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,118203,113988082705,0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110,USDC,USR,6,0.118203
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,193,,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,299999881797,287067889749599958,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,299999.881797
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,202,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,4798,4598791579,0x64d65c9a2d91c36d56fbc42d69e979335320169b3df63bf92789e2c8883fcc64,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,USDC,cbBTC,6,0.004798
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,208,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,11104039238,11104039238000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0000000000000000000000000000000000000000,USDC,,6,11104.039238
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,212,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,100003333227,94947604079828107,0xd925961ad5df1d12f677ff14cf20bac37ea5ef3b325d64d5a9f4c0cc013a1d47,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x0022228a2cc5E7eF0274A7Baa600d44da5aB5776,USDC,stUSD,6,100003.333227
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,220,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,28724465559,27486624708924422,0x85c7f4374f3a403b36d54cc284983b2b02bbd8581ee0f3c36494447b87d9fcab,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,USDC,sUSDe,6,28724.465559
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,226,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,98813664796,93963482735941716,0x61765602144e91e5ac9f9e98b8584eae308f9951596fd7f5e0f59f21cd2bf664,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,USDC,weETH,6,98813.664796
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,228,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,36376378495,35079258905154516,0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110,USDC,USR,6,36376.378495
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,230,,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,0x0F359FD18BDa75e9c49bC027E7da59a4b01BF32a,24978113887,23901390895607919,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4956b52aE2fF65D74CA2d61207523288e4528f96,USDC,RLP,6,24978.113887
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800802,2025-06-28 05:19:59,ec6b2d69b7fc4a21d289e5099ac5b62e38945be3f46fc4e0ea14fcfce9764e73,3f58c5a94e9264e24530e215297c1f41e3779fdf62d6a1b125468e8d0b5bcadf,53,225,,0xF587f2e8AfF7D76618d3B6B4626621860FbD54e3,0xF587f2e8AfF7D76618d3B6B4626621860FbD54e3,0xF587f2e8AfF7D76618d3B6B4626621860FbD54e3,196384779,194463238500310,0x444bbce85350aae535b037d090c8bdf6cc4cfc6d79e17725413b4cb0f6183ad4,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,0x8236a87084f8B84306f72007F36F2618A5634494,cbBTC,LBTC,8,1.96384779
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800819,2025-06-28 05:23:23,99fb7ae0dd230582b297a7f1b6479bc836c4ba4f108133b250e0755ed2ef43ee,ece27537184a8c7ca5331ce97d51b1748d86daf1f46b785871871757975bc441,33,124,,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,0x1E2aAaDcF528b9cC08F43d4fd7db488cE89F5741,984949980086,972993012546341223,0x03157b7411956c938c497a28d3d2efdc2761a6f659a0397b29285766f7b9bc0c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x699e04F98dE2Fc395a7dcBf36B48EC837A976490,USDC,tacUSD,6,984949.980086
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800822,2025-06-28 05:23:59,7dcdfd76b09f441eec62e86b82832a75ea7053a7caaf5305af8f425239227006,f6d4bc9f87fc27bc5fac4f7febca28027fe37f6aa4a44f833e10b4104af082fb,181,445,,0x3DC15A363f5Dcf3B9dB90a5C0e2a5Cdf8f1CD77E,0x3DC15A363f5Dcf3B9dB90a5C0e2a5Cdf8f1CD77E,0x3DC15A363f5Dcf3B9dB90a5C0e2a5Cdf8f1CD77E,89521257178364042739015,78830774468252859388285249419,0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,sUSDe,18,89521.25717836405
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800823,2025-06-28 05:24:11,0871034ccde05c016420d649700448037bb1143d707edcf7e0c2128e1d45a557,699aca6a040cc5f9e65bf43950cdd4759d873dc9e979132c6c954e258954630b,121,314,,0x500331c9fF24D9d11aee6B07734Aa72343EA74a5,0x500331c9fF24D9d11aee6B07734Aa72343EA74a5,0x500331c9fF24D9d11aee6B07734Aa72343EA74a5,19094509544980892583763,16814273760654456028625999493,0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,sUSDe,18,19094.509544980894
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800826,2025-06-28 05:24:47,635e465f4d3474f12deddba72357718967ca5fa7ec7c1e2f3488112dd2fd876e,591b4a741a66bf1f646797a84c7fe33ad2948f85fb73fd47f17e0493fc92a44d,41,90,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,571089554233540031002,556469895663425818314400794,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,ETH+,18,571.0895542335401
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,341,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,214632011572,210163356662541502,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x80ac24aA929eaF5013f6436cdA2a7ba190f5Cc0b,USDC,syrupUSDC,6,214632.011572
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,346,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,177503657568,172370351898601112,0xbfed072faee09b963949defcdb91094465c34c6c62d798b906274ef3563c9cac,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x738d1115B90efa71AE468F1287fc864775e23a31,USDC,srUSD,6,177503.657568
ethereum,Withdraw,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,351,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,132889616034,131013242781957204,0x8b1bc4d682b04a16309a8adf77b35de0c42063a7944016cfc37a79ccac0007b6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4737D9b4592B40d51e110b94c9C043c6654067Ae,USDC,slvlUSD,6,132889.616034
